|latitude|longitude|routeNumber|updated|plannedArrivalTime|device|segment|ATE
619|22.320608491378163|113.6046020127264|1|2018-05-25 00:13:54.435|8:30|0|1|2018-05-25 00:31:21.274
620|22.323494858765937|113.6044802350677|1|2018-05-25 00:14:10.473|8:30|0|1|2018-05-25 00:31:21.274
621|22.325762318741642|113.60319083162865|1|2018-05-25 00:14:26.565|8:30|0|1|2018-05-25 00:31:21.274
622|22.327254068009605|113.60108682838356|1|2018-05-25 00:14:42.885|8:30|0|1|2018-05-25 00:31:21.274
623|22.329187770930947|113.60002648336618|1|2018-05-25 00:14:56.747|8:30|0|1|2018-05-25 00:31:21.274
624|22.331477526624216|113.59857044462791|1|2018-05-25 00:15:10.786|8:30|0|1|2018-05-25 00:31:21.274
625|22.33314467891445|113.59648189335267|1|2018-05-25 00:15:25.645|8:30|0|1|2018-05-25 00:31:21.274
626|22.335565761655317|113.59471334436412|1|2018-05-25 00:15:42.528|8:30|0|1|2018-05-25 00:31:21.274
627|22.337505588186488|113.59414891277383|1|2018-05-25 00:15:56.624|8:30|0|1|2018-05-25 00:31:21.274
628|22.339343397089394|113.59372237598028|1|2018-05-25 00:16:10.724|8:30|0|1|2018-05-25 00:31:21.274
629|22.339992339686862|113.5935545558626|1|2018-05-25 00:16:26.794|8:30|0|1|2018-05-25 00:31:21.274
630|22.339988340463673|113.59355455560808|1|2018-05-25 00:16:42.858|8:30|0|1|2018-05-25 00:31:21.274
631|22.339984341240488|113.5935545553535|1|2018-05-25 00:16:56.998|8:30|0|1|2018-05-25 00:31:21.274
632|22.340032335232166|113.59354656504033|1|2018-05-25 00:17:13.039|8:30|0|1|2018-05-25 00:31:21.274
633|22.341020249824442|113.59329483837558|1|2018-05-25 00:17:27.118|8:30|0|1|2018-05-25 00:31:21.274
634|22.34293908818562|113.59282236361301|1|2018-05-25 00:17:41.398|8:30|0|1|2018-05-25 00:31:21.274
635|22.34512982584099|113.5924877949418|1|2018-05-25 00:17:55.338|8:30|0|1|2018-05-25 00:31:21.274
636|22.347307263771047|113.59283063478493|1|2018-05-25 00:18:09.466|8:30|0|1|2018-05-25 00:31:21.274
637|22.348270931879792|113.59318139612095|1|2018-05-25 00:18:23.558|8:30|0|1|2018-05-25 00:31:21.274
638|22.34850684266736|113.59328832083565|1|2018-05-25 00:18:37.713|8:30|0|1|2018-05-25 00:31:21.274
639|22.349178551133637|113.5936920274934|1|2018-05-25 00:18:51.760|8:30|0|1|2018-05-25 00:31:21.274
640|22.34988323165811|113.59417268220119|1|2018-05-25 00:19:05.897|8:30|0|1|2018-05-25 00:31:21.274
641|22.35047997649795|113.59456141261606|1|2018-05-25 00:19:19.960|8:30|0|1|2018-05-25 00:31:21.274
642|22.350836836927133|113.59476727533364|1|2018-05-25 00:19:34.227|8:30|0|1|2018-05-25 00:31:21.274
643|22.351196682835283|113.59501910522293|1|2018-05-25 00:19:48.177|8:30|0|1|2018-05-25 00:31:21.274
644|22.351227664059376|113.59505707834785|1|2018-05-25 00:20:02.315|8:30|0|1|2018-05-25 00:31:21.274
645|22.351553537691647|113.59525494988041|1|2018-05-25 00:20:16.398|8:30|0|1|2018-05-25 00:31:21.274
646|22.351547538771076|113.59525494949848|1|2018-05-25 00:20:30.489|8:30|0|1|2018-05-25 00:31:21.274
647|22.351622507136426|113.59530891389588|1|2018-05-25 00:20:44.571|8:30|0|1|2018-05-25 00:31:21.274
648|22.351635502456396|113.59531590949939|1|2018-05-25 00:20:58.691|8:30|0|1|2018-05-25 00:31:21.274
649|22.351662494927808|113.59532390525057|1|2018-05-25 00:21:12.767|8:30|0|1|2018-05-25 00:31:21.274
650|22.35202035046238|113.59556774747361|1|2018-05-25 00:21:26.910|8:30|0|1|2018-05-25 00:31:21.274
651|22.35242919005535|113.59584257334942|1|2018-05-25 00:21:40.989|8:30|0|1|2018-05-25 00:31:21.274
652|22.352760067865514|113.5960484468044|1|2018-05-25 00:21:55.128|8:30|0|1|2018-05-25 00:31:21.274
653|22.352975992906018|113.59617037406905|1|2018-05-25 00:22:09.249|8:30|0|1|2018-05-25 00:31:21.274
654|22.35325587874357|113.59639123700316|1|2018-05-25 00:22:23.328|8:30|0|1|2018-05-25 00:31:21.274
655|22.35321987857475|113.59641421872357|1|2018-05-25 00:22:37.451|8:30|0|1|2018-05-25 00:31:21.274
656|22.353435814433972|113.59650516945749|1|2018-05-25 00:22:51.550|8:30|0|1|2018-05-25 00:31:21.274
657|22.35405360086057|113.59688694849909|1|2018-05-25 00:23:05.651|8:30|0|1|2018-05-25 00:31:21.274
658|22.354606407724177|113.59726073546707|1|2018-05-25 00:23:19.783|8:30|0|1|2018-05-25 00:31:21.274
659|22.355355142136034|113.59783241613563|1|2018-05-25 00:23:33.866|8:30|0|1|2018-05-25 00:31:21.274
660|22.355554083855075|113.5979393618448|1|2018-05-25 00:23:47.941|8:30|0|1|2018-05-25 00:31:21.274
661|22.35556108111449|113.59794635792856|1|2018-05-25 00:24:02.519|8:30|0|1|2018-05-25 00:31:21.274
662|22.355573082267664|113.59793136804186|1|2018-05-25 00:24:16.182|8:30|0|1|2018-05-25 00:31:21.274
663|22.35591598170141|113.59812227160828|1|2018-05-25 00:24:30.241|8:30|0|1|2018-05-25 00:31:21.274
664|22.35651081502409|113.59843511935058|1|2018-05-25 00:24:44.377|8:30|0|1|2018-05-25 00:31:21.274
665|22.356642777444367|113.59851108227558|1|2018-05-25 00:24:58.438|8:30|0|1|2018-05-25 00:31:21.274
666|22.356667770243007|113.59852607492293|1|2018-05-25 00:25:12.541|8:30|0|1|2018-05-25 00:31:21.274
667|22.356661771284088|113.598526074541|1|2018-05-25 00:25:26.699|8:30|0|1|2018-05-25 00:31:21.274
668|22.356901712334476|113.59861803519046|1|2018-05-25 00:25:41.295|8:30|0|1|2018-05-25 00:31:21.274
669|22.35746656386432|113.59889990616504|1|2018-05-25 00:25:54.854|8:30|0|1|2018-05-25 00:31:21.274
670|22.35810740003008|113.59922076366196|1|2018-05-25 00:26:08.954|8:30|0|1|2018-05-25 00:31:21.274
671|22.35845231590725|113.59938069604416|1|2018-05-25 00:26:23.115|8:30|0|1|2018-05-25 00:31:21.274
672|22.358511301251415|113.5994106831362|1|2018-05-25 00:26:37.156|8:30|0|1|2018-05-25 00:31:21.274
673|22.358509298130368|113.59943367026186|1|2018-05-25 00:26:51.250|8:30|0|1|2018-05-25 00:31:21.274
674|22.358507297273633|113.59944166570656|1|2018-05-25 00:27:05.350|8:30|0|1|2018-05-25 00:31:21.274
675|22.35860627467351|113.59947965101586|1|2018-05-25 00:27:19.471|8:30|0|1|2018-05-25 00:31:21.274
676|22.35924212927459|113.59973855020547|1|2018-05-25 00:27:33.612|8:30|0|1|2018-05-25 00:31:21.274
677|22.360402864069933|113.60028833438129|1|2018-05-25 00:27:47.667|8:30|0|1|2018-05-25 00:31:21.274
678|22.362220466850985|113.60132494192236|1|2018-05-25 00:28:01.795|8:30|0|1|2018-05-25 00:31:21.274
679|22.364043131184967|113.60198875863856|1|2018-05-25 00:28:17.836|8:30|0|1|2018-05-25 00:31:21.274
680|22.365174011411508|113.60091332593299|1|2018-05-25 00:28:31.935|8:30|0|1|2018-05-25 00:31:21.274
681|22.365582087427057|113.59964800317795|1|2018-05-25 00:28:46.052|8:30|0|1|2018-05-25 00:31:21.274
682|22.366267346551684|113.59765022672954|1|2018-05-25 00:29:00.153|8:30|0|1|2018-05-25 00:31:21.274
683|22.367126874658016|113.59529391318866|1|2018-05-25 00:29:14.261|8:30|0|1|2018-05-25 00:31:21.274
684|22.36801555212328|113.59315967311474|1|2018-05-25 00:29:28.424|8:30|0|1|2018-05-25 00:31:21.274
685|22.368947625883703|113.59066000084644|1|2018-05-25 00:29:42.457|8:30|0|1|2018-05-25 00:31:21.274
686|22.369930906032344|113.58826651240496|1|2018-05-25 00:29:56.622|8:30|0|1|2018-05-25 00:31:21.274
687|22.37055793451923|113.58663537647041|1|2018-05-25 00:30:11.077|8:30|0|1|2018-05-25 00:31:21.274
688|22.370697187006787|113.58626281960994|1|2018-05-25 00:30:24.817|8:30|0|1|2018-05-25 00:31:21.274
689|22.371120008464306|113.58511123030077|1|2018-05-25 00:30:38.852|8:30|0|1|2018-05-25 00:31:21.274
690|22.371836522631423|113.58317674104765|1|2018-05-25 00:30:52.973|8:30|0|1|2018-05-25 00:31:21.274
691|22.372539987817397|113.58147010651345|1|2018-05-25 00:31:07.072|8:30|0|1|2018-05-25 00:31:21.274
692|22.25067763065655|113.52045553033363|1|2018-05-27 23:23:52.142|7:26|0|3|2018-05-27 23:27:07.369
693|22.25189451600455|113.520371895983|1|2018-05-27 23:24:08.863|7:26|0|3|2018-05-27 23:27:07.369
694|22.25267257605712|113.52027328466612|1|2018-05-27 23:24:25.029|7:26|0|3|2018-05-27 23:27:07.369
695|22.253332583753906|113.52020456324259|1|2018-05-27 23:24:41.392|7:26|0|3|2018-05-27 23:27:07.369
696|22.25439163022288|113.52008304897177|1|2018-05-27 23:24:57.353|7:26|0|3|2018-05-27 23:27:07.369
697|22.254393541826023|113.52011294645924|1|2018-05-27 23:25:13.552|7:26|0|3|2018-05-27 23:27:07.369
698|22.254395561728977|113.5201059705372|1|2018-05-27 23:25:29.692|7:26|0|3|2018-05-27 23:27:07.369
699|22.25440253919178|113.52011294704046|1|2018-05-27 23:25:45.891|7:26|0|3|2018-05-27 23:27:07.369
700|22.255239584400734|113.52001433985365|1|2018-05-27 23:26:02.071|7:26|0|3|2018-05-27 23:27:07.369
701|22.25643379329549|113.51982506743755|1|2018-05-27 23:26:18.915|7:26|0|3|2018-05-27 23:27:07.369
702|22.256516657838397|113.51986294267128|1|2018-05-27 23:26:34.971|7:26|0|3|2018-05-27 23:27:07.369
703|22.256533632391683|113.51986991980031|1|2018-05-27 23:26:51.034|7:26|0|3|2018-05-27 23:27:07.369
704|22.25788548684566|113.51978629479663|1|2018-05-27 23:27:21.106|7:34|0|4|2018-05-27 23:37:42.730
705|22.259697947440163|113.51945255990914|1|2018-05-27 23:27:35.317|7:34|0|4|2018-05-27 23:37:42.730
706|22.2615597964097|113.51932312607498|1|2018-05-27 23:27:51.915|7:34|0|4|2018-05-27 23:37:42.730
707|22.2632855761726|113.51923155325491|1|2018-05-27 23:28:09.195|7:34|0|4|2018-05-27 23:37:42.730
708|22.264645817931857|113.519019372303|1|2018-05-27 23:28:25.218|7:34|0|4|2018-05-27 23:37:42.730
709|22.26524440417365|113.52012162017809|1|2018-05-27 23:28:42.187|7:34|0|4|2018-05-27 23:37:42.730
710|22.26546273399639|113.52135341495077|1|2018-05-27 23:28:58.180|7:34|0|4|2018-05-27 23:37:42.730
711|22.265626253038143|113.52253240542095|1|2018-05-27 23:29:12.322|7:34|0|4|2018-05-27 23:37:42.730
712|22.265669072441792|113.5229350396687|1|2018-05-27 23:29:26.418|7:34|0|4|2018-05-27 23:37:42.730
713|22.265683158072335|113.52290414550676|1|2018-05-27 23:29:40.920|7:34|0|4|2018-05-27 23:37:42.730
714|22.26573761126899|113.52308752641936|1|2018-05-27 23:29:54.602|7:34|0|4|2018-05-27 23:37:42.730
715|22.265865399713327|113.52383998509345|1|2018-05-27 23:30:08.699|7:34|0|4|2018-05-27 23:37:42.730
716|22.265945602787795|113.5244559096566|1|2018-05-27 23:30:22.820|7:34|0|4|2018-05-27 23:37:42.730
717|22.265962577963577|113.52446288721858|1|2018-05-27 23:30:36.880|7:34|0|4|2018-05-27 23:37:42.730
718|22.26599663147906|113.52444096338043|1|2018-05-27 23:30:51.040|7:34|0|4|2018-05-27 23:37:42.730
719|22.266004629236996|113.52444096389651|1|2018-05-27 23:31:05.123|7:34|0|4|2018-05-27 23:37:42.730
720|22.26600667453223|113.52442501782556|1|2018-05-27 23:31:19.202|7:34|0|4|2018-05-27 23:37:42.730
721|22.26599665440643|113.52443299027996|1|2018-05-27 23:31:33.302|7:34|0|4|2018-05-27 23:37:42.730
722|22.26600065328539|113.524432990538|1|2018-05-27 23:31:47.405|7:34|0|4|2018-05-27 23:37:42.730
723|22.26600065328539|113.524432990538|1|2018-05-27 23:32:01.506|7:34|0|4|2018-05-27 23:37:42.730
724|22.266023429070508|113.52450873651607|1|2018-05-27 23:32:15.624|7:34|0|4|2018-05-27 23:37:42.730
725|22.26609318494286|113.52528413080853|1|2018-05-27 23:32:29.684|7:34|0|4|2018-05-27 23:37:42.730
726|22.26618587393448|113.52573362812622|1|2018-05-27 23:32:43.818|7:34|0|4|2018-05-27 23:37:42.730
727|22.26636330044014|113.52697249919636|1|2018-05-27 23:32:59.900|7:34|0|4|2018-05-27 23:37:42.730
728|22.266564022506536|113.52811372218348|1|2018-05-27 23:33:15.958|7:34|0|4|2018-05-27 23:37:42.730
729|22.266543092841342|113.52809079672993|1|2018-05-27 23:33:32.057|7:34|0|4|2018-05-27 23:37:42.730
730|22.266586313237433|113.52836389601076|1|2018-05-27 23:33:48.179|7:34|0|4|2018-05-27 23:37:42.730
731|22.26666494732033|113.52884331840806|1|2018-05-27 23:34:05.019|7:34|0|4|2018-05-27 23:37:42.730
732|22.266658503056647|113.52900279250895|1|2018-05-27 23:34:21.057|7:34|0|4|2018-05-27 23:37:42.730
733|22.266656503615692|113.52900279238015|1|2018-05-27 23:34:37.238|7:34|0|4|2018-05-27 23:37:42.730
734|22.266843860625904|113.52957292989572|1|2018-05-27 23:34:54.060|7:34|0|4|2018-05-27 23:37:42.730
735|22.266820041148414|113.52986995430344|1|2018-05-27 23:35:10.500|7:34|0|4|2018-05-27 23:37:42.730
736|22.26680691744906|113.52991580325758|1|2018-05-27 23:35:27.180|7:34|0|4|2018-05-27 23:37:42.730
737|22.266812832753754|113.5299457057044|1|2018-05-27 23:35:44.260|7:34|0|4|2018-05-27 23:37:42.730
738|22.266814450539087|113.5300832555438|1|2018-05-27 23:36:01.161|7:34|0|4|2018-05-27 23:37:42.730
739|22.26695153947564|113.53076005455893|1|2018-05-27 23:36:18.040|7:34|0|4|2018-05-27 23:37:42.730
740|22.2670773292105|113.5315504939085|1|2018-05-27 23:36:34.980|7:34|0|4|2018-05-27 23:37:42.730
741|22.267310889334375|113.5331553353112|1|2018-05-27 23:36:51.635|7:34|0|4|2018-05-27 23:37:42.730
742|22.26757121798358|113.53486590226835|1|2018-05-27 23:37:08.672|7:34|0|4|2018-05-27 23:37:42.730
743|22.267721609723452|113.53583186535224|1|2018-05-27 23:37:25.853|7:34|0|4|2018-05-27 23:37:42.730
744|22.267770493297423|113.53587074635584|1|2018-05-27 23:37:59.016|7:37|0|0|2018-05-27 23:41:32.890
745|22.2678504094558|113.53665330109976|1|2018-05-27 23:38:49.594|7:37|0|0|2018-05-27 23:41:32.890
746|22.26807751947839|113.53812175997095|1|2018-05-27 23:39:05.698|7:37|0|0|2018-05-27 23:41:32.890
747|22.268321470330267|113.53967302534224|1|2018-05-27 23:39:23.005|7:37|0|0|2018-05-27 23:41:32.890
748|22.268387466761432|113.5400608522944|1|2018-05-27 23:39:40.445|7:37|0|0|2018-05-27 23:41:32.890
749|22.268416052253993|113.54022136809937|1|2018-05-27 23:39:56.528|7:37|0|0|2018-05-27 23:41:32.890
750|22.268417051976428|113.54022136816351|1|2018-05-27 23:40:12.572|7:37|0|0|2018-05-27 23:41:32.890
751|22.268416052253993|113.54022136809937|1|2018-05-27 23:40:28.641|7:37|0|0|2018-05-27 23:41:32.890
752|22.268485093883466|113.5405932492922|1|2018-05-27 23:40:44.743|7:37|0|0|2018-05-27 23:41:32.890
753|22.268697910579|113.54184152155901|1|2018-05-27 23:41:00.793|7:37|0|0|2018-05-27 23:41:32.890
754|22.268707778458413|113.54229716778721|1|2018-05-27 23:41:16.911|7:37|0|0|2018-05-27 23:41:32.890
755|22.268751576611468|113.54237394299419|1|2018-05-27 23:41:48.952|7:38|0|5|2018-05-27 23:46:10.416
756|22.268892593805862|113.54316461822643|1|2018-05-27 23:42:05.192|7:38|0|5|2018-05-27 23:46:10.416
757|22.269097508244506|113.5444119880664|1|2018-05-27 23:42:22.009|7:38|0|5|2018-05-27 23:46:10.416
758|22.269159248325085|113.54492949460304|1|2018-05-27 23:42:38.049|7:38|0|5|2018-05-27 23:46:10.416
759|22.269149232004352|113.54493747094484|1|2018-05-27 23:42:54.094|7:38|0|5|2018-05-27 23:46:10.416
760|22.26915323089736|113.54493747120115|1|2018-05-27 23:43:10.172|7:38|0|5|2018-05-27 23:46:10.416
761|22.269151231450852|113.544937471073|1|2018-05-27 23:43:26.233|7:38|0|5|2018-05-27 23:46:10.416
762|22.269163228129944|113.5449374718419|1|2018-05-27 23:43:42.291|7:38|0|5|2018-05-27 23:46:10.416
763|22.269165210875897|113.5449444518314|1|2018-05-27 23:43:58.716|7:38|0|5|2018-05-27 23:46:10.416
764|22.26920274524853|113.54513490535895|1|2018-05-27 23:44:15.434|7:38|0|5|2018-05-27 23:46:10.416
765|22.269237901832362|113.54548490191911|1|2018-05-27 23:44:32.272|7:38|0|5|2018-05-27 23:46:10.416
766|22.269210890350188|113.54549287731147|1|2018-05-27 23:44:48.455|7:38|0|5|2018-05-27 23:46:10.416
767|22.26920185731033|113.54550783384438|1|2018-05-27 23:45:05.256|7:38|0|5|2018-05-27 23:46:10.416
768|22.26922270708248|113.54556866084135|1|2018-05-27 23:45:21.455|7:38|0|5|2018-05-27 23:46:10.416
769|22.2692544286413|113.54568233737491|1|2018-05-27 23:45:38.275|7:38|0|5|2018-05-27 23:46:10.416
770|22.26921240245592|113.54569828903072|1|2018-05-27 23:45:54.395|7:38|0|5|2018-05-27 23:46:10.416
771|22.269479606971647|113.54642822631477|1|2018-05-27 23:46:26.456|7:40|0|2|2018-05-27 23:56:20.911
772|22.26979599076523|113.54838376029673|1|2018-05-27 23:46:42.757|7:40|0|2|2018-05-27 23:56:20.911
773|22.270142305353126|113.5504231979433|1|2018-05-27 23:46:59.497|7:40|0|2|2018-05-27 23:56:20.911
774|22.27016401449797|113.5505518518586|1|2018-05-27 23:47:16.498|7:40|0|2|2018-05-27 23:56:20.911
775|22.270396481321992|113.55167785044931|1|2018-05-27 23:47:33.417|7:40|0|2|2018-05-27 23:56:20.911
776|22.2706315513185|113.55301035448522|1|2018-05-27 23:47:49.750|7:40|0|2|2018-05-27 23:56:20.911
777|22.270661994663588|113.55326868320532|1|2018-05-27 23:48:06.491|7:40|0|2|2018-05-27 23:56:20.911
778|22.270667881138397|113.55332154611696|1|2018-05-27 23:48:22.554|7:40|0|2|2018-05-27 23:56:20.911
779|22.270732219277267|113.55362675856381|1|2018-05-27 23:48:38.572|7:40|0|2|2018-05-27 23:56:20.911
780|22.270728220377237|113.55362675830817|1|2018-05-27 23:48:54.834|7:40|0|2|2018-05-27 23:56:20.911
781|22.270780663316554|113.55388509425964|1|2018-05-27 23:49:11.792|7:40|0|2|2018-05-27 23:56:20.911
782|22.270996814212182|113.55523166935377|1|2018-05-27 23:49:28.513|7:40|0|2|2018-05-27 23:56:20.911
783|22.271176971617802|113.5561144634754|1|2018-05-27 23:49:44.672|7:40|0|2|2018-05-27 23:56:20.911
784|22.271252171863733|113.5565025029875|1|2018-05-27 23:50:01.596|7:40|0|2|2018-05-27 23:56:20.911
785|22.271263182812323|113.55649552101049|1|2018-05-27 23:50:17.616|7:40|0|2|2018-05-27 23:56:20.911
786|22.271256184733137|113.55649552056342|1|2018-05-27 23:50:33.655|7:40|0|2|2018-05-27 23:56:20.911
787|22.271256184733137|113.55649552056342|1|2018-05-27 23:50:47.756|7:40|0|2|2018-05-27 23:56:20.911
788|22.27125418528195|113.55649552043566|1|2018-05-27 23:51:01.877|7:40|0|2|2018-05-27 23:56:20.911
789|22.271352293599623|113.55692945396818|1|2018-05-27 23:51:16.019|7:40|0|2|2018-05-27 23:56:20.911
790|22.27136168886933|113.55723370673773|1|2018-05-27 23:51:30.057|7:40|0|2|2018-05-27 23:56:20.911
791|22.271551864580054|113.55813951377718|1|2018-05-27 23:51:44.177|7:40|0|2|2018-05-27 23:56:20.911
792|22.272410393864828|113.55826127475872|1|2018-05-27 23:51:58.336|7:40|0|2|2018-05-27 23:56:20.911
793|22.273401463916997|113.55808576215084|1|2018-05-27 23:52:12.419|7:40|0|2|2018-05-27 23:56:20.911
794|22.27376851140965|113.55800996909984|1|2018-05-27 23:52:26.542|7:40|0|2|2018-05-27 23:56:20.911
795|22.27376448341481|113.55802493260649|1|2018-05-27 23:52:40.602|7:40|0|2|2018-05-27 23:56:20.911
796|22.27424248559757|113.5579571274775|1|2018-05-27 23:52:54.866|7:40|0|2|2018-05-27 23:56:20.911
797|22.27447767456521|113.55782745718041|1|2018-05-27 23:53:08.842|7:40|0|2|2018-05-27 23:56:20.911
798|22.274508695361728|113.55781249551336|1|2018-05-27 23:53:22.959|7:40|0|2|2018-05-27 23:56:20.911
799|22.274630588390924|113.55785041122569|1|2018-05-27 23:53:37.032|7:40|0|2|2018-05-27 23:56:20.911
800|22.27496355862607|113.5578195076028|1|2018-05-27 23:53:53.113|7:40|0|2|2018-05-27 23:56:20.911
801|22.275431564663204|113.5577517023827|1|2018-05-27 23:54:09.213|7:40|0|2|2018-05-27 23:56:20.911
802|22.275673559831084|113.5577207930688|1|2018-05-27 23:54:25.273|7:40|0|2|2018-05-27 23:56:20.911
803|22.2758665663442|113.55769087823454|1|2018-05-27 23:54:42.329|7:40|0|2|2018-05-27 23:56:20.911
804|22.276186689188666|113.55758415875192|1|2018-05-27 23:54:56.308|7:40|0|2|2018-05-27 23:56:20.911
805|22.276148818735212|113.55752330479343|1|2018-05-27 23:55:10.829|7:40|0|2|2018-05-27 23:56:20.911
806|22.27613171962506|113.55757617470242|1|2018-05-27 23:55:24.652|7:40|0|2|2018-05-27 23:56:20.911
807|22.276001485131825|113.55771383100867|1|2018-05-27 23:55:38.550|7:40|0|2|2018-05-27 23:56:20.911
808|22.276167471670995|113.5576978804582|1|2018-05-27 23:55:52.731|7:40|0|2|2018-05-27 23:56:20.911
809|22.27645152805905|113.5576300638114|1|2018-05-27 23:56:06.791|7:40|0|2|2018-05-27 23:56:20.911
810|22.276878548299976|113.55756125891077|1|2018-05-27 23:56:35.052|8:30|0|1|2018-05-28 00:29:34.237
811|22.276835620483556|113.55753033162554|1|2018-05-27 23:56:50.156|8:30|0|1|2018-05-28 00:29:34.237
812|22.276795644914635|113.55752334611557|1|2018-05-27 23:57:03.415|8:30|0|1|2018-05-28 00:29:34.237
813|22.276754610908192|113.55754628749996|1|2018-05-27 23:57:17.493|8:30|0|1|2018-05-28 00:29:34.237
814|22.27674761278662|113.5575462870529|1|2018-05-27 23:57:31.460|8:30|0|1|2018-05-28 00:29:34.237
815|22.276886606804062|113.5575303348828|1|2018-05-27 23:57:47.483|8:30|0|1|2018-05-28 00:29:34.237
816|22.27785750946812|113.55744759912486|1|2018-05-27 23:58:03.561|8:30|0|1|2018-05-28 00:29:34.237
817|22.279432510446764|113.55723422235509|1|2018-05-27 23:58:19.593|8:30|0|1|2018-05-28 00:29:34.237
818|22.28041358181376|113.55706669654649|1|2018-05-27 23:58:33.726|8:30|0|1|2018-05-28 00:29:34.237
819|22.281017679365622|113.55693705431914|1|2018-05-27 23:58:49.806|8:30|0|1|2018-05-28 00:29:34.237
820|22.28255356315044|113.55679250923626|1|2018-05-27 23:59:05.953|8:30|0|1|2018-05-28 00:29:34.237
821|22.283825427583412|113.55669383457152|1|2018-05-27 23:59:23.683|8:30|0|1|2018-05-28 00:29:34.237
822|22.284091529272885|113.5581323340711|1|2018-05-27 23:59:40.323|8:30|0|1|2018-05-28 00:29:34.237
823|22.28426530355807|113.55979937030823|1|2018-05-27 23:59:56.383|8:30|0|1|2018-05-28 00:29:34.237
824|22.284579535957064|113.5612530149584|1|2018-05-28 00:00:12.467|8:30|0|1|2018-05-28 00:29:34.237
825|22.284584831398625|113.56164112854614|1|2018-05-28 00:00:26.609|8:30|0|1|2018-05-28 00:29:34.237
826|22.28458970602105|113.56170997220764|1|2018-05-28 00:00:42.772|8:30|0|1|2018-05-28 00:29:34.237
827|22.284963685485327|113.56279056277428|1|2018-05-28 00:00:59.454|8:30|0|1|2018-05-28 00:29:34.237
828|22.28525349750063|113.56400889569667|1|2018-05-28 00:01:15.534|8:30|0|1|2018-05-28 00:29:34.237
829|22.28520737989302|113.56408472763515|1|2018-05-28 00:01:32.471|8:30|0|1|2018-05-28 00:29:34.237
830|22.28522145292731|113.56403982627188|1|2018-05-28 00:01:49.228|8:30|0|1|2018-05-28 00:29:34.237
831|22.28524549957129|113.56400889518636|1|2018-05-28 00:02:03.493|8:30|0|1|2018-05-28 00:29:34.237
832|22.28518239828468|113.56407774123952|1|2018-05-28 00:02:20.208|8:30|0|1|2018-05-28 00:29:34.237
833|22.285188435908577|113.5640547915763|1|2018-05-28 00:02:36.347|8:30|0|1|2018-05-28 00:29:34.237
834|22.28536636428925|113.56406977034928|1|2018-05-28 00:02:53.051|8:30|0|1|2018-05-28 00:29:34.237
835|22.285990625463608|113.56560751329664|1|2018-05-28 00:03:09.155|8:30|0|1|2018-05-28 00:29:34.237
836|22.287406599021875|113.56726017250617|1|2018-05-28 00:03:23.192|8:30|0|1|2018-05-28 00:29:34.237
837|22.2881203192593|113.5692781881154|1|2018-05-28 00:03:37.754|8:30|0|1|2018-05-28 00:29:34.237
838|22.288394527321774|113.56976525957577|1|2018-05-28 00:03:54.134|8:30|0|1|2018-05-28 00:29:34.237
839|22.288388540603837|113.56975727461882|1|2018-05-28 00:04:08.232|8:30|0|1|2018-05-28 00:29:34.237
840|22.288673865997247|113.57016850207899|1|2018-05-28 00:04:22.371|8:30|0|1|2018-05-28 00:29:34.237
841|22.28957813035881|113.57121957263409|1|2018-05-28 00:04:36.512|8:30|0|1|2018-05-28 00:29:34.237
842|22.29069645136752|113.57222478945248|1|2018-05-28 00:04:53.350|8:30|0|1|2018-05-28 00:29:34.237
843|22.292435792268208|113.57313126680471|1|2018-05-28 00:05:09.885|8:30|0|1|2018-05-28 00:29:34.237
844|22.292497483076144|113.57412152834772|1|2018-05-28 00:05:23.962|8:30|0|1|2018-05-28 00:29:34.237
845|22.292333478833605|113.57575873464373|1|2018-05-28 00:05:38.068|8:30|0|1|2018-05-28 00:29:34.237
846|22.292661450373455|113.57741206909573|1|2018-05-28 00:05:53.043|8:30|0|1|2018-05-28 00:29:34.237
847|22.292356121968005|113.57776948537665|1|2018-05-28 00:06:06.261|8:30|0|1|2018-05-28 00:29:34.237
848|22.292371057633247|113.57782340172199|1|2018-05-28 00:06:22.341|8:30|0|1|2018-05-28 00:29:34.237
849|22.292374886815786|113.57797516453596|1|2018-05-28 00:06:38.420|8:30|0|1|2018-05-28 00:29:34.237
850|22.293703419061103|113.57809705929516|1|2018-05-28 00:06:54.539|8:30|0|1|2018-05-28 00:29:34.237
851|22.296037445207933|113.57845565330595|1|2018-05-28 00:07:10.560|8:30|0|1|2018-05-28 00:29:34.237
852|22.298184406460454|113.57892806835811|1|2018-05-28 00:07:26.638|8:30|0|1|2018-05-28 00:29:34.237
853|22.298681170888692|113.57903493816805|1|2018-05-28 00:07:42.621|8:30|0|1|2018-05-28 00:29:34.237
854|22.299129996679987|113.57909587472622|1|2018-05-28 00:07:58.702|8:30|0|1|2018-05-28 00:29:34.237
855|22.299764672914325|113.57925567459965|1|2018-05-28 00:08:14.762|8:30|0|1|2018-05-28 00:29:34.237
856|22.301510278342622|113.58019339795143|1|2018-05-28 00:08:30.844|8:30|0|1|2018-05-28 00:29:34.237
857|22.304064250981284|113.58163251027315|1|2018-05-28 00:08:46.902|8:30|0|1|2018-05-28 00:29:34.237
858|22.30604083414997|113.5826542391638|1|2018-05-28 00:09:02.946|8:30|0|1|2018-05-28 00:29:34.237
